pathway	description	ERR1513669	ERR1513670	ERR1513671	ERR1513672	ERR1513673	ERR1513674	ERR1513675	ERR1513676	ERR1513677	ERR1513678	ERR1513680	ERR1513681	ERR1513715	ERR1513716	ERR1513717	ERR1513718	ERR1513719	ERR1513721	ERR1513722	ERR1513723	ERR1513724	ERR1513725	ERR1513726	ERR1513727	ERR1513728	ERR1513729	ERR1513730	ERR1513731	ERR1513732	ERR1513733	ERR1513734	ERR1513735	ERR1513736	ERR1513737	ERR1513738	ERR1513739	ERR1513740	ERR1513741	ERR1513742	ERR1513743	ERR1513744	ERR1513745	ERR1513746	ERR1513748	ERR1513749	ERR1513750	ERR1513751	ERR1513752	ERR1513753	ERR1513754	ERR1513755	ERR1513756	ERR1513757	ERR1513758	ERR1513759	ERR1513760	ERR1513761	ERR1513762	ERR1513763	ERR1513764	ERR1513765	ERR1513766	ERR1513767	ERR1513768	ERR1513769	ERR1513770	ERR1513771	ERR1513772	ERR1513774	ERR1513775	ERR1513776	ERR1513777	ERR1513958	ERR1513959	ERR1513960	ERR1513961	ERR1513962	ERR1513963	ERR1513965	ERR1513966	ERR1513967	ERR1513968	ERR1513969	ERR1513970	ERR1513971	ERR1513973	ERR1513974	ERR1513975	ERR1513976	ERR1513977	ERR1513978	ERR1513979	ERR1513980	ERR1513981	ERR1513983	ERR1513984	ERR1513985	ERR1513986	ERR1513987	ERR1513988	ERR1513989	ERR1513990	ERR1513991	ERR1513992	ERR1513993	ERR1513994	ERR1513995	ERR1513996	ERR1513997	ERR1513998	ERR1513999	ERR1514000	ERR1514001	ERR1514002	ERR1514003	ERR1514004	ERR1514005	ERR1514006	ERR1514007	ERR1514008	ERR1514009	ERR1514010	ERR1514011	ERR1514012	ERR1514013	ERR1514014	ERR1514015
ko00460	G_Cyanoamino acid metabolism	0.0	0.0	3692.8407142857145	0.0	0.0	3419.115	2870.182142857143	4034.693571428571	2326.216428571429	0.0	8647.513571428573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6297.188571428572	0.0	2451.165	5570.744285714286	0.0	0.0	0.0	0.0	2685.408571428572	3366.516428571428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4796.072857142856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8729.027857142857	0.0	0.0	1366.935714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3266.217857142857	4491.045	0.0	4499.990714285714	4131.199285714286	9213.775714285714	4121.577857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1917.465714285714	0.0	0.0	0.0	0.0	1767.982142857143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3475.681428571429	0.0
ko00471	not_found	6316.456666666666	11878.033333333336	9043.45	10984.343333333332	13576.233333333332	6419.656666666667	6545.576666666667	7754.373333333333	5238.576666666667	15732.263333333334	16574.47	8171.726666666666	11841.273333333333	7192.246666666666	18056.096666666668	6510.856666666667	5303.366666666666	12755.463333333331	12372.063333333334	12084.606666666668	10316.566666666666	4902.296666666666	10042.903333333334	14373.590000000002	17183.303333333333	6563.236666666667	7574.486666666667	5496.07	8476.93	16813.9	10605.476666666667	12425.256666666668	9483.71	19165.486666666668	8636.083333333334	9171.986666666666	14733.286666666669	7792.220000000001	3842.0	6413.186666666666	16421.746666666666	9240.02	6195.576666666667	13905.03	9418.073333333334	7050.38	19631.20666666667	12609.403333333334	14537.363333333336	8887.033333333333	5045.45	12869.450000000004	9430.47	6520.663333333334	9976.320000000002	8820.236666666666	7537.116666666666	12419.52	8902.113333333333	5535.423333333333	10927.08	11913.79	3462.34	11290.043333333331	7155.97	21886.64	16270.386666666664	12101.253333333334	2640.1833333333334	7164.4766666666665	10419.72	21945.416666666668	10178.213333333331	15400.186666666666	6071.81	5566.100000000001	3112.06	6937.29	7099.653333333333	18994.126666666667	9148.646666666667	5275.733333333334	6559.153333333333	6057.263333333333	25557.456666666665	8016.170000000001	5978.833333333333	8420.863333333333	10667.213333333337	11050.423333333332	7407.376666666667	23225.166666666668	9042.75	9665.543333333331	4623.383333333334	11165.963333333331	6861.829999999999	26688.97333333333	3633.4066666666654	10781.816666666668	9849.486666666666	7275.276666666666	11848.303333333331	9371.006666666666	12601.896666666667	16953.533333333336	5435.693333333333	5588.606666666667	9950.68	13071.613333333333	8761.716666666665	3794.06	9593.153333333334	4109.553333333333	12423.186666666666	8244.996666666666	31583.04	6832.323333333334	7290.226666666666	10615.426666666666	5618.686666666667	8798.67	3090.25	7108.206666666666	15771.866666666669	6826.743333333333	4248.143333333333
ko00472	not_found	311.0	2429.5	421.0	173.0	1830.0	175.0	69.67	366.0	282.0	1541.0	1507.0	864.3299999999999	884.0	509.0	1213.0	665.67	195.33	872.0	406.34	924.67	1471.0	199.67	486.0	717.0	2742.0	1049.67	350.67	159.0	1431.0	593.0	554.67	740.79	1348.0	537.0	1316.67	678.0	1239.67	375.0	333.67	227.0	1974.0	1656.0	576.3299999999999	1165.0	331.0	576.0	2606.34	1542.0	3085.0	713.67	363.0	105.67	460.0	527.0	515.0	734.0	485.0	1191.0	489.33	388.0	738.0	251.33	95.0	1164.0	5511.67	1213.33	1185.67	1030.0	164.17	1576.0	222.0	683.0	512.0	861.33	305.0	242.33	231.33	411.33	128.0	639.0	349.67	202.0	192.0	663.0	1686.0	335.0	314.0	216.0	1928.0	642.0	104.33	973.67	363.67	205.0	202.0	354.33	1264.0	849.0	424.0	1312.0	698.3299999999999	513.0	648.0	623.6700000000001	324.0	2526.33	561.67	185.67	1241.67	964.33	301.0	394.33	1259.0	297.0	858.0	1046.0	1813.0	878.0	313.0	496.0	890.67	891.0	78.0	232.33	415.67	406.33	202.67
ko00473	not_found	5071.67	9318.966666666667	7910.216666666667	8912.34	10968.683333333334	4645.683333333333	4735.456666666667	6607.77	4010.273333333333	11693.64	13467.03	6236.733333333333	8616.663333333332	5513.329999999999	13120.64	4915.849999999999	3918.383333333333	9827.663333333332	9588.043333333331	10087.773333333333	7769.599999999999	3972.866666666667	7893.046666666666	10275.476666666667	13884.07	5457.3533333333335	5505.68	4530.38	7930.37	12437.766666666668	7769.063333333333	9531.383333333331	7989.056666666667	14204.263333333334	6759.473333333332	6517.623333333334	11226.313333333334	5782.126666666667	2986.556666666667	4962.846666666666	12742.81	8165.763333333333	4813.44	10259.853333333334	6771.46	5941.453333333334	15381.483333333332	9418.046666666669	11624.353333333333	6825.990000000001	4142.163333333333	11273.33	7203.403333333333	5150.866666666667	7948.346666666667	7592.456666666666	5537.966666666667	9184.16	6450.456666666666	4499.126666666667	7661.72	9404.026666666668	2559.6366666666668	8343.663333333332	10043.536666666669	17272.273333333334	12019.556666666664	10265.856666666668	2097.4666666666667	6278.116666666666	7353.18	15864.686666666666	7821.086666666666	10959.066666666666	4764.206666666667	3968.9266666666663	2309.4066666666668	5078.663333333333	5348.443333333334	13590.526666666668	8249.486666666666	4204.26	5430.706666666667	5622.443333333334	18668.86	7651.19	4738.163333333333	6349.670000000001	8417.17	8963.289999999999	6042.006666666667	21625.213333333337	7599.87	6782.743333333333	3371.9833333333336	8821.51	5958.386666666666	19196.926666666663	2857.91	8809.12	8010.686666666666	5849.383333333334	9284.146666666666	7586.096666666667	9467.46	13527.076666666666	4462.046666666666	4031.2933333333335	7511.836666666667	9824.83	7444.48	2941.15	7552.623333333334	3112.563333333333	10911.263333333334	6145.47	23024.693333333333	5514.436666666667	5170.393333333333	8190.116666666666	4393.070000000001	6259.836666666667	2710.0	5098.636666666666	12633.53	6097.693333333334	3387.2333333333336
ko00480	G_Glutathione metabolism	2075.012631578947	2500.4894736842107	3924.833157894737	6543.351578947368	4535.557368421052	2770.0468421052637	3175.1910526315787	3824.2473684210527	1602.36	2989.708421052632	10007.437368421051	1498.725789473684	2946.559473684211	1812.532105263158	3153.2684210526318	1175.5689473684208	942.8005263157894	3846.8278947368417	3879.032105263158	5135.016842105263	2409.8247368421053	2099.174210526316	3666.0589473684217	2741.5784210526317	3862.5215789473687	1678.4515789473685	1687.2626315789475	2541.907894736842	3447.9773684210527	3410.456842105263	1864.18	2365.438947368421	2915.6715789473687	6222.704210526315	2174.097894736842	1419.8252631578948	3928.576842105263	1762.3468421052632	1251.2900000000002	1528.3510526315788	3521.2347368421056	3425.81947368421	1209.6605263157894	2185.6910526315787	1681.6363157894737	2490.755263157895	4527.083157894737	2285.343157894737	3356.4205263157896	1566.9842105263158	2168.576315789473	7352.891578947368	2576.711052631579	1194.665263157895	2389.641578947368	4134.986842105264	1313.945263157895	2342.673157894737	1933.1052631578948	2356.2294736842105	2137.653684210526	4860.402105263157	825.9094736842105	2243.862105263158	4346.404736842105	5632.735263157894	2837.365789473684	3932.456842105264	1214.852105263158	1584.8815789473683	5851.211578947367	3965.499473684211	3046.6836842105263	3143.6463157894736	1816.388947368421	888.8489473684211	497.28421052631575	1352.162105263158	2086.601052631579	6441.414736842106	5160.686842105262	1758.8389473684213	2047.5121052631575	3276.8215789473684	5006.52	4773.95	2811.6463157894736	3280.7331578947365	3195.886842105263	3689.646842105263	2569.193157894737	16054.594736842104	2954.201052631579	5164.920000000001	1723.0621052631575	1995.247894736842	1867.7863157894735	7284.542105263157	839.487894736842	2217.506842105264	2801.6294736842106	2111.4294736842103	3179.545789473684	2312.8247368421053	2667.8026315789475	3516.777894736842	1643.7036842105265	1077.032105263158	1783.8489473684212	2776.697894736842	2456.387894736842	1075.0973684210528	2400.795263157894	1093.5089473684209	7894.012105263158	1564.9684210526314	6437.085789473685	1643.2236842105265	1294.1573684210528	2103.398947368421	1214.333684210526	1630.5773684210526	1367.124210526316	1720.0894736842106	6029.412631578948	2165.4547368421054	3726.245263157895
ko00500	B_Starch and sucrose metabolism	2947.99525	5052.620000000001	5138.7165	5980.483749999999	8448.65775	3538.2	2192.2162500000004	4269.296	2866.80475	9846.756250000002	7725.43425	4393.157499999999	6604.8035	4195.834249999999	8637.8235	3187.26725	3205.15875	5390.72775	7674.0695	7087.9975	6064.2665	2698.6377500000003	6279.345500000001	8753.228749999998	11615.52175	4440.9645	4311.99025	4046.181500000001	5568.433999999999	8792.872749999999	5702.5962500000005	5975.628749999999	5343.221500000001	13087.667749999997	4836.9855	5737.06075	9910.781	4474.5655	1488.5845000000002	3721.718	8920.40775	5852.12275	3047.5102500000003	8660.894749999998	5090.907499999999	4153.205250000001	12641.62675	6805.128750000001	7986.3935	5201.460499999999	3350.52025	8885.847	5493.1415	3679.58125	5382.0515000000005	5284.619000000001	4196.97325	8119.763000000001	5072.1225	3039.967000000001	5115.5805	6433.233000000002	2162.77175	5238.031999999999	3537.4177500000005	11189.60525	8606.2625	7827.200000000002	1395.9905	4850.64175	4109.782499999999	11895.406249999998	6861.80825	9543.84275	3638.24625	2984.8460000000005	1672.301	4290.218500000001	3947.6367500000006	9173.9305	2419.0715	2682.5840000000007	3824.092	4050.1532499999994	13478.422750000002	5685.761749999999	3312.9795	5255.554750000001	5517.606500000001	5892.6775	4322.267500000001	6561.22675	5561.9087500000005	4280.50475	2322.9125	5996.412	4568.051	22102.218000000004	1926.3527499999996	6290.64875	5156.731	4561.071999999999	6466.626499999999	5735.15675	6639.834	11289.37875	2671.526	3194.76825	5609.91875	7129.83675	5007.33575	2046.548000000001	5099.393749999999	2560.919	4465.05275	4017.27775	16373.14475	4078.966	4012.69625	5918.366250000001	3372.7265	4925.09925	1947.0160000000003	4599.31025	8633.24625	4369.803249999999	1965.0695
ko00510	H_N-Glycan biosynthesis	178.13	229.07136363636363	197.22136363636363	121.83681818181816	241.01090909090908	173.4090909090909	79.93909090909091	175.15045454545455	136.43954545454545	248.71681818181816	383.445	228.765	359.55	179.5431818181818	328.2981818181818	110.835	90.53545454545454	453.7272727272728	398.9263636363637	374.93409090909086	389.4690909090909	105.96909090909092	405.575	273.5222727272727	664.7272727272727	224.53727272727272	171.82636363636362	207.77590909090907	265.75	382.3640909090909	236.63636363636363	282.17454545454547	281.9286363636364	740.4545454545455	295.38	279.8377272727273	445.7809090909091	139.83272727272723	113.18136363636364	164.7009090909091	332.4140909090909	275.6831818181818	160.87454545454543	153.11409090909092	231.0863636363636	138.70954545454546	692.6213636363636	274.64681818181816	495.88272727272727	151.4868181818182	171.045	319.5713636363636	292.4981818181818	196.75227272727275	285.51590909090913	221.93818181818185	138.35227272727272	201.56909090909093	242.47818181818184	188.38636363636363	434.1431818181818	293.1259090909091	76.63681818181819	152.32545454545453	74.52136363636363	560.8872727272727	386.1077272727273	322.96681818181816	45.68909090909091	278.50545454545454	209.6618181818182	589.2077272727273	287.2409090909091	265.4809090909091	138.315	83.57272727272726	54.86136363636364	187.17454545454547	232.2040909090909	490.5	76.57909090909091	165.16227272727272	154.94	158.9313636363636	728.735	120.8840909090909	143.5568181818182	250.0890909090909	221.03772727272727	283.81454545454545	225.18	352.4581818181818	190.23090909090908	138.5490909090909	96.31545454545454	286.93636363636364	217.02454545454543	603.7281818181818	109.29454545454546	275.62545454545455	228.88954545454544	189.13909090909087	176.85363636363638	222.25590909090909	261.81954545454545	327.5486363636364	95.08681818181816	102.60545454545456	320.9336363636364	272.0740909090909	137.63363636363636	110.55	240.88090909090909	119.80863636363635	170.03681818181818	185.3786363636364	813.9563636363637	152.18	166.24863636363636	85.10909090909091	125.74636363636364	234.21954545454545	71.11772727272727	235.56045454545452	262.95909090909095	183.61545454545453	20.194090909090907
ko00511	H_Other glycan degradation	2850.6000000000004	4535.04	7781.691250000001	2450.8	6035.59375	6912.8475	3415.62375	7965.90875	4849.2525000000005	9340.64125	9909.677500000002	6692.41	9741.4375	5933.18375	8427.04875	2674.15	3746.21625	5087.24875	17793.3975	9864.8525	11835.2875	5141.43	11405.58625	11355.4225	23934.055	10062.57375	6041.950000000001	5205.11875	5520.22	14350.0075	6313.55875	4945.27125	8726.390000000001	31078.917500000003	8575.09625	3437.91625	29101.7875	6067.1875	2569.5287500000004	5653.82625	11374.82625	8078.840000000001	3796.33	6677.023749999999	6506.03625	4680.015	24604.89625	9949.6675	17681.68375	5137.2325	6640.95375	17418.895	9722.0175	5948.735000000001	5585.87	9778.165	4188.21	9608.50625	11894.65	6852.803749999999	10204.74125	9681.79375	3798.8675	5656.8925	2066.725	20775.745	11506.14625	13178.64125	1849.09125	12180.3325	6335.49875	14779.94875	13617.07	14946.763750000002	5157.215	3335.57125	981.51125	6640.049999999999	7881.13875	11740.17125	1783.47375	3258.65125	4987.025	4929.99375	24855.1275	4562.4375	6261.5475	11991.405	4347.00375	6437.7225	8880.79625	9247.10125	8296.5	4784.1975	2531.225	7521.73125	6247.86875	33348.6525	3364.73125	6316.33875	5858.03875	6351.81625	7607.217500000001	11003.5025	5970.715	5915.205	1871.54875	4721.03	12714.15	8832.5375	9641.24875	2741.1275	9026.58125	5331.9325	4020.6725	4345.95375	26293.28125	4626.34125	6686.6975	3135.87125	6387.256249999999	6769.921249999999	2226.3137500000003	11707.85625	12749.06625	10233.15375	1482.63875
ko00514	H_Other types of O-glycan biosynthesis	0.0	0.0	0.0	0.0285714285714285	1.5714285714285714	0.0	0.0	0.0285714285714285	0.0	0.0285714285714285	0.0	0.0	0.0	0.0	0.1428571428571428	0.0	0.0	0.0	0.0	7.928571428571429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.214285714285714	0.0	0.0	0.0	0.0	5.785714285714286	0.0	0.0	0.0	0.0	0.3571428571428571	2.1714285714285717	0.0571428571428571	0.0	3.2857142857142856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.4285714285714285	0.0	0.0	0.0	0.1714285714285714	0.0	0.0	0.8571428571428571	0.0	0.0	0.0	15.857142857142858	0.0	1.5714285714285714	0.0	0.0	0.0	0.6428571428571429	2.142857142857143	0.0857142857142857	1.6428571428571428	0.7142857142857143	0.2857142857142857	0.0	0.0	0.0857142857142857	0.0	0.0	2.071428571428572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1428571428571428	0.0	1.1428571428571428	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0
ko00520	B_Amino sugar and nucleotide sugar metabolism	3125.15	5428.575925925927	5429.309629629632	5999.991296296298	8485.26388888889	3717.92537037037	2757.473888888889	4815.664259259259	3000.153888888889	9197.793703703705	8194.93888888889	4595.28962962963	6767.535740740743	4142.202407407407	8509.836296296296	3387.3566666666675	2964.6729629629635	6077.402407407407	7975.281481481482	7485.423333333334	6879.520555555555	2969.028888888889	7145.482592592593	8187.766851851854	11789.633888888888	4641.39	4443.276481481481	4278.086296296297	6113.149259259259	8953.14203703704	5793.326666666667	5964.917777777778	5765.928518518519	14958.681296296292	5234.082222222222	5075.486296296296	11505.850555555557	4278.358333333333	1793.0192592592591	3682.209814814815	8694.986111111113	6490.167777777777	3246.015925925926	7652.183148148149	4886.014074074074	4240.327777777778	13208.96203703704	6907.041111111112	8887.514814814813	4838.779444444444	3557.603148148148	9462.270555555557	5571.713518518519	3666.5937037037033	5373.113703703704	5883.473703703703	3938.5933333333337	7496.454814814813	5730.955555555555	3620.972777777777	5535.020555555555	7276.604074074074	2086.707407407408	5840.550185185187	4724.751481481482	12185.936851851851	8414.118888888888	8388.702222222222	1481.510185185185	6017.943518518518	4722.916851851853	11765.092037037037	6983.895925925926	9042.827777777778	3422.423148148149	2890.6992592592605	1573.0959259259257	4376.164074074074	4124.117592592592	8866.733703703707	3412.0011111111107	2767.3875925925927	3935.549074074074	4083.9087037037048	14154.638703703704	5468.951851851853	3542.144259259259	5733.3914814814825	5379.612407407408	5899.868703703703	4548.146111111111	9251.541851851853	6054.398148148151	4459.542407407408	2204.360555555556	5731.022407407408	5210.938703703704	21011.27925925926	2049.366296296296	6036.140555555556	5292.804074074075	4525.4196296296295	6544.537407407407	5899.282407407406	6202.565740740741	10232.162592592593	2685.847777777777	3003.7772222222225	6068.397407407408	7341.961851851852	5610.212037037035	2115.3098148148147	5779.102962962964	2937.887222222222	5239.731666666665	4247.06111111111	16606.36555555556	4338.355	3863.478888888889	5262.995925925928	3738.15425925926	5146.09462962963	1950.5853703703704	4858.809074074073	8820.287592592593	4567.454629629629	2110.455
ko00521	K_Streptomycin biosynthesis	4330.833333333333	6645.426666666667	7327.818888888888	10172.14111111111	11856.23	6027.138888888888	4776.465555555556	7320.135555555556	4551.003333333334	14248.499999999998	15246.685555555558	7375.754444444444	11066.736666666668	6507.435555555556	13839.632222222222	5183.626666666667	4802.094444444445	9874.948888888888	11121.37777777778	11399.96111111111	9721.29111111111	4135.292222222222	11288.17777777778	13033.09	17845.55777777778	5916.752222222222	6904.724444444445	6395.328888888888	7393.576666666667	14954.775555555556	8980.961111111112	9723.048888888889	8611.642222222223	22142.27666666667	7943.257777777779	7749.772222222222	15929.706666666669	6724.163333333334	2429.662222222222	5742.735555555555	14147.32222222222	8425.366666666667	5182.358888888889	11740.996666666666	8119.646666666667	5948.538888888889	22276.637777777774	10926.954444444444	13512.724444444444	7942.967777777777	4964.652222222222	14957.568888888887	8675.88111111111	5967.112222222222	7938.16	7435.476666666666	6344.06	11082.202222222222	8545.354444444445	4840.981111111111	9396.33222222222	10457.84	3404.9822222222224	8559.694444444445	4587.385555555556	18728.62777777778	14350.871111111112	12356.613333333336	2245.16	8211.548888888889	8603.142222222223	18941.035555555554	10250.378888888888	14390.243333333334	5513.887777777778	4597.083333333333	2271.123333333333	6952.153333333334	6529.112222222222	17130.067777777775	6060.115555555556	4341.56	6048.736666666666	5082.301111111112	21590.366666666665	6115.781111111111	5457.668888888888	8461.385555555556	8887.691111111111	8878.724444444444	7514.785555555556	16613.39888888889	7651.826666666667	8502.487777777778	3864.776666666667	8787.436666666668	7430.682222222222	34424.87333333333	3125.3611111111118	8807.562222222223	7694.262222222223	6959.236666666667	9401.182222222224	9089.125555555554	9627.1	15414.628888888888	3857.776666666667	4860.885555555556	9734.19	11212.586666666666	7197.693333333333	3139.658888888889	8875.325555555555	4158.581111111112	9333.272222222222	6282.346666666666	25623.09888888889	6747.896666666667	6372.441111111111	8148.211111111112	5175.124444444445	8024.7444444444445	2634.296666666667	7578.237777777777	14022.751111111113	6954.631111111111	3406.851111111111
ko00523	J_Polyketide sugar unit biosynthesis	0.0	0.0	0.0	0.0	3277.26375	1875.630625	1678.336875	0.0	1434.4425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3906.18625	5095.212500000001	1632.339375	0.0	0.0	0.0	4737.635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3432.96875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4271.882500000001	0.0	0.0	0.0	0.0	0.0	3540.6181250000004	0.0	0.0	2953.9725000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	705.4775	0.0	2841.728125	6224.056875	0.0	0.0	1708.743125	0.0	0.0	0.0	1987.338125	0.0	0.0	0.0	0.0	0.0	6649.4475	0.0	1734.54375	0.0	0.0	2660.4725	0.0	6265.450625	2054.841875	0.0	0.0	0.0	2058.735625	0.0	0.0	2472.674375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1548.235	2747.729375	3443.795	0.0	0.0	0.0	0.0	0.0	0.0	7854.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
